text,label
өзен ойын өзен қалам телефон өзен саяхат би аспан ашық,0
"ағаш адамдар жапырақ, құстар дала мектеп сабақ қоңырау.",0
ойын қоңырау жол адамдар,0
тамақ телефон жол күн. кітап достар мектеп қызық әжем жапырақ.,0
"әжем ауа ән аспан қала тау достар. ауа қалам жапырақ тамақ,",0
"аспан аспан,",0
"интернет жапырақ тау ағаш, кітап ашық",0
"жол қыз кітап ашық, би қала аспан ағаш дүкен жабық қызық ойын",0
кеш құстар сабақ қалам аспан әжем құстар ағаш таң достар ...,0
кітап дүкен аспан достар қызық дала телефон,0
"қалам ауа кітап күн ашық,",0
"таң жапырақ қыз. ұл ауа қалам кеш қалам адамдар тамақ ашық тау қоңырау,",0
жапырақ ән күн интернет,0
ауа сабақ ұл ағаш әжем көлік кеш дүкен тамақ ұл.,0
жол жапырақ тамақ телефон ...,0
күн тамақ күн ашық телефон ашық жабық көшеде,0
ұл дала таң ауа дүкен тау ауа тамақ ойын қар сабақ қыз тамақ ұл күн адамдар көшеде құстар көлік.,0
қыз су су қыз достар көлік,0
тау таң,0
кітап тамақ ойын жабық ән көшеде жабық тау интернет. таң қалам ұл ауа кеш ағаш қыз қалам өзен жапырақ ...,0
ән жапырақ ағаш жаңбыр таң көлік су жабық кітап көшеде,0
қар ән интернет ойын көшеде күн сабақ,0
таң интернет ашық күн қар үй ...,0
"тау ойын. қала би қызық үй кітап жабық су әжем,",0
су қызық сабақ ауа өзен жабық жол телефон.,0
кітап тамақ аспан ...,0
"ән дала дала интернет ... қала көшеде қар,",0
ойын дала ұл қоңырау көлік су.,0
су достар дала жабық мектеп көлік интернет кітап.,0
"қала көлік саяхат. аспан адамдар интернет кітап тамақ өзен кеш ауа,",0
таң дүкен.,0
қалам құстар ән көшеде су адамдар үй дала үй кеш ...,0
"ән тамақ жол тау жапырақ ойын ән үй, ойын аспан кітап саяхат өзен.",0
тау адамдар ауа жапырақ ауа аспан кеш қыз адамдар.,0
тамақ саяхат қызық жабық өзен ұл кеш ... әжем дала жол көлік ауа мектеп жабық үй ...,0
"жабық кеш жаңбыр кітап ән қар қоңырау ... су үй кеш әжем қалам қалам,",0
"үй өзен,",0
"ауа өзен саяхат кеш ән өзен құстар дүкен,",0
"көлік би қала адамдар сабақ телефон әжем қыз. адамдар қоңырау тау дүкен таң достар,",0
